gene1	gene	score
CBS	TUBA8	1
CBS	UBC	1
CBS	CBSL	1
CBSL	CBS	1
CBSL	UBC	1
CTH	HSPA2	1
CTH	UBC	1
CTH	HSPA1B	1
CTH	HSPA8	1
CTH	HSPA6	1
LDHB	UBC	1
LDHB	LDHA	1
LDHA	LDHB	1
LDHA	UBC	1
SRM	UBC	1
ADI1	UBC	1
DLD	UBC	1
DLD	HSPA1B	1
DLD	DLAT	1
DLD	HSPA8	1
DLD	PDHB	1
DLD	DBT	1
DLD	BCKDHA	1
DLD	HSPA6	1
DLD	BCKDHB	1
DLD	GCSH	1
DLD	DLST	1
DLD	HSPA2	1
DLD	OGDH	1
DLD	PDK1	1
DLD	PDK2	1
DLD	PDK3	1
DLD	PDK4	1
DLD	PPM1K	1
DLD	PDPR	1
DLD	PDP1	1
DLD	PDP2	1
DLD	OGDHL	1
DLD	LIPT1	1
DLD	PDHX	1
DLD	BCKDK	1
DLD	PDHA1	1
MARS	SUMO2	1
MARS	AIMP1	1
MARS	AIMP2	1
MARS	KARS	1
MARS	LARS	1
MARS	EEF1E1	1
MARS	EPRS	1
MARS	UBC	1
MARS	DARS	1
MARS	IARS	1
MARS	QARS	1
MARS	RARS	1
PTRH2	UBC	1
DNMT1	HIST1H4A	1
DNMT1	HIST1H3A	1
DNMT1	H3F3A	1
DNMT1	E2F1	1
DNMT1	RBBP4	1
DNMT1	HDAC1	1
DNMT1	TFDP1	1
DNMT1	SUZ12	1
DNMT1	TTF1	1
DNMT1	EZH2	1
DNMT1	RBBP7	1
DNMT1	ARID4B	1
DNMT1	HIST2H3A	1
DNMT1	HDAC2	1
DNMT1	USP7	1
DNMT1	SIN3A	1
DNMT1	UHRF1	1
DNMT1	SAP130	1
DNMT1	SUDS3	1
DNMT1	SAP30L	1
DNMT1	DNMT3B	1
DNMT1	SAP30BP	1
DNMT1	BAZ2A	1
DNMT1	DNMT3A	1
DNMT1	SAP18	1
DNMT1	SMARCA5	1
DNMT1	SAP30	1
DNMT1	EED	1
DNMT1	RB1	1
DNMT1	RBP1	1
DNMT1	UBC	1
DNMT1	PCNA	1
DNMT3B	SAP30BP	1
DNMT3B	BAZ2A	1
DNMT3B	DNMT3L	1
DNMT3B	DNMT3A	1
DNMT3B	SAP18	1
DNMT3B	SMARCA5	1
DNMT3B	SAP30	1
DNMT3B	EED	1
DNMT3B	UBC	1
DNMT3B	DNMT1	1
DNMT3B	CBX5	1
DNMT3B	HIST1H4A	1
DNMT3B	HIST1H3A	1
DNMT3B	H3F3A	1
DNMT3B	RBBP4	1
DNMT3B	HDAC1	1
DNMT3B	SUZ12	1
DNMT3B	TTF1	1
DNMT3B	EZH2	1
DNMT3B	RBBP7	1
DNMT3B	ARID4B	1
DNMT3B	HIST2H3A	1
DNMT3B	HDAC2	1
DNMT3B	SIN3A	1
DNMT3B	SAP130	1
DNMT3B	SUDS3	1
DNMT3B	SAP30L	1
DNMT3A	EED	1
DNMT3A	DNMT1	1
DNMT3A	HIST1H4A	1
DNMT3A	HIST1H3A	1
DNMT3A	H3F3A	1
DNMT3A	RBBP4	1
DNMT3A	SUZ12	1
DNMT3A	EZH2	1
DNMT3A	RBBP7	1
DNMT3A	HIST2H3A	1
DNMT3A	DNMT3B	1
DNMT3A	DNMT3L	1
BCKDHA	BCKDHB	1
BCKDHA	GCSH	1
BCKDHA	PPM1K	1
BCKDHA	LIPT1	1
BCKDHA	BCKDK	1
BCKDHA	DLD	1
BCKDHA	DBT	1
BCKDHB	GCSH	1
BCKDHB	PPM1K	1
BCKDHB	LIPT1	1
BCKDHB	BCKDK	1
BCKDHB	DLD	1
BCKDHB	DBT	1
BCKDHB	BCKDHA	1
MTR	MTRR	1
MTR	UBC	1
CARS	UBC	1
GOT2	UBC	1
MAT2A	HSPA1L	1
MAT2A	HSPA2	1
MAT2A	MAT1A	1
MAT2A	PFKP	1
MAT2A	GFPT1	1
MAT2A	HSPH1	1
MAT2A	GCN1	1
MAT2A	PSMD1	1
MAT2A	MDN1	1
MAT2A	MAT2B	1
MAT2A	GMPPB	1
MAT2A	PSMD14	1
MAT2A	XPO1	1
MAT2A	CLUH	1
MAT2A	GFPT2	1
MAT2A	HSPA4L	1
MAT2A	HSP90AA1	1
