V1	V2
Pgk1	HSD17B10
Pgk1	Zfp322a
Pgk1	Hsph1
Pgk1	Invs
Pgk1	Isg15
Pgk1	Eed
Pgk1	HSPH1
Pgk1	NA
Pfkm	Pfkm
Pfkm	Hk1
Pfkm	Gstm5
Pfkm	CALM1
Pfkm	Ywhaz
Pfkm	Pfkl
Pfkp	Btk
Pfkp	Pfkp
Pfkl	Lnx1
Pfkl	Pfkl
Pfkl	Ywhaz
Pfkl	Eed
Pfkl	Grin1
Pfkl	Pfkm
Pfkl	Foxp3
Gpi1	Isg15
Gpi1	HSD17B10
Gpi1	Gpi1
Gpi1	Eed
Gpi1	Parp14
Pklr	Ubc
Pklr	Dvl2
Pklr	Pard6a
Pklr	Smurf2
Pkm	Nphp1
Pkm	BRINP1
Pkm	Casp3
Pkm	Prkcz
Pkm	Fbxo32
Pkm	Ubc
Pkm	PKM
Pkm	UBL4A
Pkm	ZFYVE21
Pkm	Lexm
Pkm	Htt
Pkm	Invs
Pkm	Eed
Pkm	Uvrag
Pkm	FGG
Pkm	GMPS
Pkm	HSD17B10
Pkm	RABGAP1L
Pkm	Isg15
Pkm	Traf6
Pkm	Pkm
Pkm	Pou5f1
Pkm	Nppa
Pkm	Casp7
Pkm	NA
Aldoa	Fbxo32
Aldoa	Pdpk1
Aldoa	Isg15
Aldoa	Traf6
Aldoa	Stam2
Aldoa	Btk
Aldoa	Htt
Aldoa	Kcnma1
Aldoa	Iqcb1
Aldoa	Hadh
Aldoart2	Fbxo32
Aldoc	HSD17B10
Aldoc	PRNP
Aldoc	Fbxo32
Aldoc	Chaf1a
GAPDH	Mapk13
Gapdh	Ywhae
Gapdh	Hspa8
Gapdh	Cth
Gapdh	Polr2a
Gapdh	Nanog
Gapdh	CAMP
Gapdh	Bdnf
Gapdh	Ankrd1
Gapdh	Eed
Gapdh	HSD17B10
Gapdh	Isg15
Gapdh	Kcnma1
Gapdh	Fbxo32
Gapdh	Lipc
Gapdh	Chodl
Gapdh	Siah1a
Gapdh	NA
Gapdh	Klhl40
Gapdh	Rpl13a
Eno2	HSD17B10
Eno2	Kcnma1
Eno4	Eno1
Eno4	Akap4
Eno3	Htt
Eno3	Fbxo32
Eno3	Kcnma1
Eno3	HSD17B10
Eno1	Invs
Eno1	Fbxo32
Eno1	Isg15
Eno1	Ubc
Eno1	Traf6
Eno1	Ywhaz
Eno1	Neurl2
Eno1	HSD17B10
Eno1	Eed
Eno1	Uvrag
Eno1	NA
Eno1	Set
Eno1	Kcnma1
Eno1	Fyn
Eno1	Cabyr
Eno1	Casp1
Eno1	Src
Eno1	Eno4
Eno1	Pgam2
Tpi1	Ywhaz
Tpi1	Isg15
Tpi1	Cdkn2a
Tpi1	Invs
Tpi1	Kcnma1
Tpi1	Eed
Gck	Wasf1
Gck	Brms1
Gck	Prkaca
Gck	Bad
Gck	Gckr
Gck	Gm5601
